"StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","UserLanguage","consent","fav_China","fav_France","fav_Korea","fav_UK","fav_US","fav_Russia","fav_UN","fav_WHO","interest","leader_sup","hawk_dove","priming_1","priming_2","priming_3","priming_4","DV1_G1","DV2_G1","DV3_G1","DV4_G1","DV5_G1","DV6_G1","DV7_G1","DV8_G1","DV9_G1","DV10_G1","DV11_G1","DV12_G1","DV1_G2","DV2_G2","DV3_G2","DV4_G2","DV5_G2","DV6_G2","DV7_G2","DV8_G2","DV9_G2","DV10_G2","DV11_G2","DV12_G2","DV1_G3","DV2_G3","DV3_G3","DV4_G3","DV5_G3","DV6_G3","DV7_G3","DV8_G3","DV9_G3","DV10_G3","DV11_G3","DV12_G3","DV1_G4","DV2_G4","DV3_G4","DV4_G4","DV5_G4","DV6_G4","DV7_G4","DV8_G4","DV9_G4","DV10_G4","DV11_G4","DV12_G4","DV1_G5","DV2_G5","DV3_G5","DV4_G5","DV5_G5","DV6_G5","DV7_G5","DV8_G5","DV9_G5","DV1_G6","DV2_G6","DV3_G6","DV4_G6","DV5_G6","DV6_G6","DV7_G6","DV8_G6","DV9_G6","knowledge","SDO1","SDO2","SDO3","SDO4","SDO5","SDO6","SDO7","SDO8","SDO9","SDO10","SDO11","SDO12","SDO13","SDO14","SDO15","SDO16","check1","check2","liberal","age","gender","education","free_writing"
2021-01-22 01:43:09,2021-01-22 01:49:04,100,354,TRUE,2021-01-22 01:49:04,"JA","同意する",0,70,50,70,70,10,10,0,"あまり注意を払っていない","まったく支持していない","ハト派",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持しない","ステータスには影響はない","そう思わない","そう思わない","そう思わない","どちらでもない","そう思う","そう思わない","わからない","支持しない","ステータスには影響はない","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はなかったはずだ","２","１　全く同意しない／反対する","４","１　全く同意しない／反対する","４","２","４","４","６","４","７　完全に同意する／賛成する","４","７　完全に同意する／賛成する","６","４","７　完全に同意する／賛成する","どれでもない","どれでもない","5 (中間)","1978年","女性","高校・高専・専門学校・短大卒業","特にない"
2021-01-22 01:45:58,2021-01-22 01:49:04,100,185,TRUE,2021-01-22 01:49:04,"JA","同意する",5,44,100,47,50,7,11,17,"かなり注意を払っている","とても支持している","ハト派",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","ステータスには影響はない","どちらでもない","そう思う","そう思う","どちらでもない","そう思わない","そう思う","国際社会の上位16～29パーセント","支持する","ステータスには影響はない","国際社会の上位16～29パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","３","４","３","５","６","４","５","５","６","３","４","６","３","３","４","４","自衛隊の早期撤退","アメリカ主導の平和維持活動","3","1996年","女性","大学卒業","ない"
2021-01-22 01:42:37,2021-01-22 01:49:04,100,386,TRUE,2021-01-22 01:49:04,"JA","同意する",1,52,1,61,55,1,51,1,"かなり注意を払っている","まったく支持していない","ハト派","強く同意しない","どちらかといえば同意する","どちらかといえば同意する","今の政治家では無理",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持する","ステータスを上げる影響をもつ","そう思わない","そう思わない","そう思わない","そう思わない","そう思わない","そう思わない","国際社会の上位6～15パーセント","授権決議はなかったはずだ","５","５","５","５","５","５","５","５","４","４","５","５","５","５","５","５","自衛隊の早期撤退","どれでもない","7","1952年","男性","大学卒業","特になし"
2021-01-22 01:38:50,2021-01-22 01:49:07,100,617,TRUE,2021-01-22 01:49:08,"JA","同意する",50,70,80,70,80,50,60,60,"やや注意を払っている","どちらかと言えば支持している","ハト派","どちらかといえば同意する","どちらかといえば同意する","わからない","先のことはわからないが、地位を高めるためには抜本的な改革が必要だと思う。",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持する","ステータスには影響はない","そう思う","どちらでもない","どちらでもない","そう思わない","どちらでもない","そう思う","国際社会の上位6～15パーセント","わからない","ステータスには影響はない","国際社会の上位6～15パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","３","２","４","４","４","４","３","３","５","４","４","５","４","２","５","４","中東のB国への自衛隊派遣,自衛隊の早期撤退","どれでもない","4","1996年","女性","高校・高専・専門学校・短大卒業",NA
2021-01-22 01:45:57,2021-01-22 01:49:09,100,191,TRUE,2021-01-22 01:49:09,"JA","同意する",40,41,5,52,71,30,40,40,"やや注意を払っている","とても支持している","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持する","ステータスを上げる影響をもつ","そう思う","そう思う","そう思う","そう思う","どちらでもない","そう思う","国際社会の上位5パーセント","支持する","ステータスを上げる影響をもつ","国際社会の上位5パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","３","２","５","２","２","４","４","４","５","３","４","４","４","４","４","３","自衛隊の派遣継続","国連主導の平和維持活動","8","1957年","男性","大学卒業",NA
2021-01-22 01:39:36,2021-01-22 01:49:10,100,573,TRUE,2021-01-22 01:49:10,"JA","同意する",10,90,10,80,80,20,50,50,"かなり注意を払っている","まったく支持していない","タカ派","強く同意しない","どちらかといえば同意する","強く同意しない","日本の国際的地位は下がっていくと思う",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持する","ステータスを上げる影響をもつ","そう思う","そう思う","そう思う","そう思う","そう思う","そう思う","国際社会の上位16～29パーセント","支持する","ステータスを上げる影響をもつ","国際社会の上位16～29パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","５","５","６","６","６","６","５","６","６","６","６","５","６","６","５","６","自衛隊の派遣継続","国連主導の平和維持活動","8","1953年","男性","高校・高専・専門学校・短大卒業",NA
2021-01-22 01:38:01,2021-01-22 01:49:20,100,679,TRUE,2021-01-22 01:49:21,"JA","同意する",6,52,64,37,53,25,50,50,"あまり注意を払っていない","どちらかと言えば支持している","わからない",NA,NA,NA,NA,"わからない","ステータスを上げる影響をもつ","どちらでもない","どちらでもない","どちらでもない","そう思う","そう思う","どちらでもない","わからない","わからない","ステータスを上げる影響をもつ","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","４","３","５","４","６","４","４","４","６","６","６","５","６","６","４","５","中東のB国への自衛隊派遣,アジアのC国への自衛隊派遣,自衛隊の派遣継続","どれでもない","5 (中間)","1966年","女性","大学卒業",NA
2021-01-22 01:49:16,2021-01-22 01:49:23,100,7,TRUE,2021-01-22 01:49:23,"JA","同意しない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-22 01:47:29,2021-01-22 01:49:25,100,116,TRUE,2021-01-22 01:49:25,"JA","同意する",40,29,24,67,73,32,35,38,"ほとんど注意を払っていない","わからない","ハト派","どちらかといえば同意しない","どちらかといえば同意しない","どちらかといえば同意する","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","ステータスを下げる影響がある","そう思わない","そう思わない","そう思わない","そう思わない","そう思わない","そう思わない","国際社会の上位16～29パーセント","わからない","ステータスには影響はない","国際社会の50パーセント以下",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はなかったはずだ","７　完全に同意する／賛成する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","中東のB国への自衛隊派遣","アメリカ主導の平和維持活動","3","2000年以降","女性","小学校・中学校卒業または高校在学中・中退","ないです"
2021-01-22 01:40:09,2021-01-22 01:49:32,100,562,TRUE,2021-01-22 01:49:32,"JA","同意する",14,85,59,70,50,19,20,13,"やや注意を払っている","どちらかと言えば支持していない","ハト派",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"答えたくない","ステータスを上げる影響をもつ","そう思わない","そう思わない","そう思う","どちらでもない","そう思う","そう思わない","国際社会の50パーセント以下",NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","２","２","７　完全に同意する／賛成する","中東のB国への自衛隊派遣","国連主導の平和維持活動","5 (中間)","1989年","女性","大学卒業","特になし"
2021-01-22 01:39:10,2021-01-22 01:49:33,100,622,TRUE,2021-01-22 01:49:33,"JA","同意する",0,19,0,21,39,10,0,0,"かなり注意を払っている","どちらかと言えば支持していない","タカ派","どちらかといえば同意する","どちらかといえば同意する","どちらかといえば同意する","中国の侵略、中国に買収されているバイデン政権により日本の国力が下がっていく懸念があり、このままでは低くなってしまう","支持しない","ステータスには影響はない","どちらでもない","そう思う","そう思う","そう思う","そう思う","どちらでもない","国際社会の上位6～15パーセント","支持しない","ステータスを上げる影響をもつ","国際社会の上位6～15パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","１　全く同意しない／反対する","２","５","２","６","２","６","５","４","４","５","６","４","４","４","７　完全に同意する／賛成する","中東のB国への自衛隊派遣,自衛隊の派遣継続","国連主導の平和維持活動","9","1975年","女性","高校・高専・専門学校・短大卒業","内政・国際情勢のアンケート大歓迎です"
2021-01-22 01:45:02,2021-01-22 01:49:33,100,270,TRUE,2021-01-22 01:49:34,"JA","同意する",13,48,19,48,41,20,43,61,"ほとんど注意を払っていない","どちらかと言えば支持している","わからない","わからない","わからない","わからない","わからない","わからない","ステータスには影響はない","そう思わない","そう思わない","そう思わない","そう思う","そう思う","そう思わない","わからない","わからない","ステータスには影響はない","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","４","３","２","５","５","４","４","５","４","５","５","４","４","４","４","５","中東のB国への自衛隊派遣","どれでもない","5 (中間)","1993年","女性","高校・高専・専門学校・短大卒業",NA
2021-01-22 01:43:59,2021-01-22 01:49:35,100,335,TRUE,2021-01-22 01:49:35,"JA","同意する",40,6,48,50,25,38,37,28,"あまり注意を払っていない","まったく支持していない","ハト派","どちらかといえば同意しない","どちらかといえば同意しない","どちらかといえば同意する","わからない","わからない","ステータスには影響はない","そう思わない","そう思わない","そう思わない","そう思わない","そう思わない","そう思わない","国際社会の上位5パーセント","答えたくない","ステータスには影響はない","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","４","４","４","４","４","４","４","４","４","４","４","４","４","４","４","４","どれでもない","どれでもない","5 (中間)","1995年","女性","高校・高専・専門学校・短大卒業","特に無い"
2021-01-22 01:39:02,2021-01-22 01:49:36,100,634,TRUE,2021-01-22 01:49:37,"JA","同意する",71,79,0,86,91,71,92,92,"やや注意を払っている","どちらかと言えば支持している","わからない",NA,NA,NA,NA,"支持する","ステータスには影響はない","どちらでもない","そう思う","そう思う","どちらでもない","そう思う","そう思う","国際社会の上位6～15パーセント","支持する","ステータスを上げる影響をもつ","国際社会の上位6～15パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","４","２","３","４","６","４","３","３","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","中東のB国への自衛隊派遣","国連主導の平和維持活動","4","1955年","男性","大学院卒業","自衛隊派遣に関する問題は、少なくとももう一例挙げて調査を行った方が良いと考える。例えば、アフリカ東岸海域、東南アジア海域の海賊に対する事例とか…。"
2021-01-22 01:47:26,2021-01-22 01:49:39,100,132,TRUE,2021-01-22 01:49:39,"JA","同意する",1,1,1,1,1,1,1,0,"やや注意を払っている","まったく支持していない","わからない","どちらかといえば同意しない","わからない","強く同意する","富裕層だけが幸せ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","ステータスを下げる影響がある","どちらでもない","どちらでもない","どちらでもない","どちらでもない","どちらでもない","どちらでもない","わからない","わからない","ステータスには影響はない","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","４","４","３","３","４","４","４","４","４","４","５","４","４","４","４","４","どれでもない","どれでもない","5 (中間)","1977年","女性","高校・高専・専門学校・短大卒業",NA
2021-01-22 01:25:00,2021-01-22 01:49:39,100,1479,TRUE,2021-01-22 01:49:40,"JA","同意する",0,50,1,51,22,0,5,20,"やや注意を払っている","どちらかと言えば支持していない","わからない","わからない","わからない","わからない","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","ステータスには影響はない","どちらでもない","どちらでもない","どちらでもない","どちらでもない","どちらでもない","どちらでもない","わからない","わからない","ステータスには影響はない","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","５","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","５","７　完全に同意する／賛成する","７　完全に同意する／賛成する","６","７　完全に同意する／賛成する","どれでもない","どれでもない","5 (中間)","1980年","女性","高校・高専・専門学校・短大卒業","特にないです。"
2021-01-22 01:39:46,2021-01-22 01:49:40,100,594,TRUE,2021-01-22 01:49:40,"JA","同意する",10,90,0,85,90,0,30,40,"かなり注意を払っている","どちらかと言えば支持している","タカ派",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持する","ステータスを上げる影響をもつ","そう思う","そう思う","どちらでもない","どちらでもない","そう思う","そう思う","国際社会の上位6～15パーセント","支持しない","ステータスには影響はない","国際社会の上位6～15パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","４","３","４","１　全く同意しない／反対する","５","３","４","６","６","４","６","５","５","４","３","４","中東のB国への自衛隊派遣","どれでもない","8","1953年","男性","大学卒業",NA
2021-01-22 01:46:55,2021-01-22 01:49:40,100,165,TRUE,2021-01-22 01:49:40,"JA","同意する",6,8,50,15,30,5,5,5,"かなり注意を払っている","とても支持している","タカ派",NA,NA,NA,NA,"支持する","ステータスを上げる影響をもつ","そう思う","そう思う","そう思う","そう思う","そう思う","そう思う","国際社会の上位5パーセント","支持する","ステータスを上げる影響をもつ","国際社会の上位6～15パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","中東のB国への自衛隊派遣","国連主導の平和維持活動","0 (革新)","2000年以降","男性","小学校・中学校卒業または高校在学中・中退","良かった"
2021-01-22 01:41:22,2021-01-22 01:49:42,100,499,TRUE,2021-01-22 01:49:42,"JA","同意する",61,75,52,70,75,60,50,50,"あまり注意を払っていない","どちらかと言えば支持している","ハト派","強く同意しない","強く同意しない","強く同意する","国際的な地位は下がるが国内においてはある程度の安定があると思いたい",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","ステータスには影響はない","どちらでもない","そう思わない","そう思わない","そう思う","そう思う","そう思わない","国際社会の上位16～29パーセント","わからない","ステータスには影響はない","国際社会の上位16～29パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","２","１　全く同意しない／反対する","４","４","６","５","５","３","７　完全に同意する／賛成する","６","７　完全に同意する／賛成する","６","７　完全に同意する／賛成する","７　完全に同意する／賛成する","５","５","中東のB国への自衛隊派遣,自衛隊の派遣継続","どれでもない","6","1973年","女性","高校・高専・専門学校・短大卒業",NA
2021-01-22 01:44:21,2021-01-22 01:49:43,100,321,TRUE,2021-01-22 01:49:43,"JA","同意する",31,51,29,47,53,35,41,35,"やや注意を払っている","まったく支持していない","ハト派","どちらかといえば同意しない","どちらかといえば同意する","どちらかといえば同意する","高まらない。",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持する","ステータスを上げる影響をもつ","そう思う","そう思う","どちらでもない","どちらでもない","そう思う","そう思う","国際社会の上位6～15パーセント","支持する","ステータスには影響はない","国際社会の上位6～15パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","４","２","３","４","５","２","３","３","５","５","４","４","３","４","３","３","中東のB国への自衛隊派遣","国連主導の平和維持活動","6","1980年","男性","大学卒業","なし"
2021-01-22 01:37:44,2021-01-22 01:49:45,100,721,TRUE,2021-01-22 01:49:46,"JA","同意する",51,83,0,92,95,69,51,29,"あまり注意を払っていない","どちらかと言えば支持している","ハト派","強く同意しない","どちらかといえば同意しない","どちらかといえば同意しない","低くなる",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持する","ステータスを下げる影響がある","そう思う","そう思う","そう思わない","どちらでもない","そう思う","どちらでもない","国際社会の上位6～15パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","１　全く同意しない／反対する","１　全く同意しない／反対する","４","４","７　完全に同意する／賛成する","１　全く同意しない／反対する","４","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","４","７　完全に同意する／賛成する","中東のB国への自衛隊派遣","国連主導の平和維持活動","4","1982年","男性","高校・高専・専門学校・短大卒業","設問の中に一概に「こうだ」と言い切れず
迷った回答が幾つかありました
例えば、同じ設問でも場合に依っては真逆の事を回答したかもしれない
そんな事例も有ったので
設問の内容をもっと細分化して
より具体的な内容にしてくれた方が
より答える側の真意が伝わると思います"
2021-01-22 01:31:43,2021-01-22 01:49:46,100,1082,TRUE,2021-01-22 01:49:47,"JA","同意する",20,50,0,80,50,0,30,30,"やや注意を払っている","どちらかと言えば支持している","ハト派",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持しない","ステータスを上げる影響をもつ","そう思わない","そう思う","どちらでもない","そう思う","そう思う","どちらでもない","わからない","わからない","ステータスを下げる影響がある","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はあったはずだ","４","１　全く同意しない／反対する","６","１　全く同意しない／反対する","５","４","４","４","４","４","１　全く同意しない／反対する","４","４","４","４","７　完全に同意する／賛成する","中東のB国への自衛隊派遣,自衛隊の早期撤退","どれでもない","8","1945年以前","男性","大学卒業","抽象的な表現で判断が難しい。例えば「ある種の集団」の意味、「国ステータス」とは何を意味するのか。などです。"
2021-01-22 01:46:06,2021-01-22 01:49:47,100,221,TRUE,2021-01-22 01:49:47,"JA","同意する",7,9,70,1,13,7,20,15,"わからない","わからない","わからない","わからない","わからない","わからない","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","ステータスには影響はない","そう思わない","そう思わない","そう思わない","そう思わない","そう思わない","そう思わない","わからない","答えたくない","ステータスには影響はない","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"わからない","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","どれでもない","どれでもない","答えたくない","1987年","答えたくない","大学院卒業","短くてよかった"
2021-01-22 01:36:27,2021-01-22 01:49:50,100,802,TRUE,2021-01-22 01:49:50,"JA","同意する",29,83,40,70,73,22,97,83,"かなり注意を払っている","まったく支持していない","ハト派",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"支持しない","ステータスには影響はない","そう思わない","そう思わない","そう思わない","そう思う","そう思う","そう思わない","国際社会の上位6～15パーセント","支持する","ステータスを下げる影響がある","国際社会の上位6～15パーセント",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"授権決議はなかったはずだ","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","１　全く同意しない／反対する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","７　完全に同意する／賛成する","中東のB国への自衛隊派遣,自衛隊の早期撤退","国連主導の平和維持活動","2","1949年","男性","大学院卒業",NA
