"StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","LocationLatitude","LocationLongitude","UserLanguage","consent","fav_China","fav_France","fav_Korea","fav_UK","fav_US","fav_Russia","fav_UN","fav_WHO","interest","leader_sup","hawk_dove","priming_1","priming_2","priming_3","priming_4","DV1_G1","DV2_G1","DV3_G1","DV4_G1","DV5_G1","DV6_G1","DV7_G1","DV8_G1","DV9_G1","DV10_G1","DV11_G1","DV12_G1","DV1_G2","DV2_G2","DV3_G2","DV4_G2","DV5_G2","DV6_G2","DV7_G2","DV8_G2","DV9_G2","DV10_G2","DV11_G2","DV12_G2","DV1_G3","DV2_G3","DV3_G3","DV4_G3","DV5_G3","DV6_G3","DV7_G3","DV8_G3","DV9_G3","DV10_G3","DV11_G3","DV12_G3","DV1_G4","DV2_G4","DV3_G4","DV4_G4","DV5_G4","DV6_G4","DV7_G4","DV8_G4","DV9_G4","DV10_G4","DV11_G4","DV12_G4","DV1_G5","DV2_G5","DV3_G5","DV4_G5","DV5_G5","DV6_G5","DV7_G5","DV8_G5","DV9_G5","DV1_G6","DV2_G6","DV3_G6","DV4_G6","DV5_G6","DV6_G6","DV7_G6","DV8_G6","DV9_G6","knowledge","SDO1","SDO2","SDO3","SDO4","SDO5","SDO6","SDO7","SDO8","SDO9","SDO10","SDO11","SDO12","SDO13","SDO14","SDO15","SDO16","check1","check2","liberal","age","gender","education","free_writing"
2021-01-22 02:07:23,2021-01-22 02:11:03,100,220,TRUE,2021-01-22 02:11:04,35.5782928466797,139.494110107422,"JA","Agree",10,72,3,81,71,20,63,63,"A lot of attention","Somewhat Disapprove","Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Do not have an impact","Neither","Neither","Neither","Yes, I think so","Neither","Yes, I think so","Among the top 5% of international society","Support","Do not have an impact","Among the top 30 to 49% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","4","3","4","3","5","4","3","3","5","4","3","4","3","5","4","4","DF Troops deployment to state B in the Middle East","UN-led peacekeeping mission","7","1952","male","Graduated from a four-year college","特になし"
2021-01-22 01:52:34,2021-01-22 02:11:07,100,1113,TRUE,2021-01-22 02:11:07,35.9873962402344,139.559814453125,"JA","Agree",10,49,0,40,59,36,50,53,"Some attention","Somewhat Disapprove","Hawk","Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","今のままではダメだ❗
だめなものはだめとはっきり言わないと、中途半端が一番良くないと思う
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Do not have an impact","Neither","No, I do not think so","Neither","Yes, I think so","Yes, I think so","No, I do not think so","Among the top 6 to 15% of international society","Do not support","Do not have an impact","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","3","3","3","4","5","4","6","6","5","5","5","5","6","6","5","6","SDF Troops deployment to state B in the Middle East,SDF continuing troop deployment","UN-led peacekeeping mission","5","1955","male","Two-year college","特になし
"
2021-01-22 02:01:28,2021-01-22 02:11:07,100,579,TRUE,2021-01-22 02:11:07,34.8404998779297,135.795013427734,"JA","Agree",19,53,40,51,59,29,76,81,"Some attention","Somewhat Disapprove","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Have an impact of increasing status","Neither","Neither","Neither","No, I do not think so","Yes, I think so","Neither","Do not know","Do not know","Have an impact of increasing status","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","1","1","4","1","3","1","3","2","3","2","4","3","3","3","3","3","DF Troops deployment to state B in the Middle East","US-led peacekeeping mission","5","1961","female","Two-year college",NA
2021-01-22 02:05:08,2021-01-22 02:11:16,100,367,TRUE,2021-01-22 02:11:16,35.6925964355469,139.978698730469,"JA","Agree",13,69,15,69,39,23,70,14,"A lot of attention","Somewhat Disapprove","Dove","Somewhat Disagree","Somewhat Disagree","Somewhat Agree","低い。外国への発信力がない。","Support","Do not have an impact","Yes, I think so","Neither","Neither","Neither","No, I do not think so","Neither","Among the top 30 to 49% of international society","Support","Do not have an impact","Among the top 30 to 49% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","3","3","4","4","4","4","5","4","4","5","4","4","4","4","6","6","SDF continuing troop deployment","UN-led peacekeeping mission","6","1951","male","Graduated from a four-year college","面白かった"
2021-01-22 02:04:56,2021-01-22 02:11:17,100,381,TRUE,2021-01-22 02:11:17,35.7234954833984,139.534790039062,"JA","Agree",10,73,1,51,60,2,37,17,"A lot of attention","Strongly Disapprove","Dove","Somewhat Agree","Somewhat Agree","Somewhat Agree","下がっていくと思う。",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Have an impact of decreasing status","Yes, I think so","Yes, I think so","Neither","Neither","No, I do not think so","Yes, I think so","Among the top 30 to 49% of international society","There must have been a resolution","5","4","3","2","3","4","5","4","5","6","7","6","5","6","7","6","SDF Troops deployment to state B in the Middle East,SDF early withdrawal,SDF continuing troop deployment","UN-led peacekeeping mission","5","1951","male","Graduated from a four-year college","特にない。"
2021-01-22 02:05:34,2021-01-22 02:11:19,100,344,TRUE,2021-01-22 02:11:20,35.13330078125,136.933288574219,"JA","Agree",20,60,80,50,60,41,30,11,"Some attention","Somewhat Disapprove","Do not know",NA,NA,NA,NA,"Do not know","Do not have an impact","Neither","Neither","Neither","Neither","Yes, I think so","No, I do not think so","Among the top 16 to 29% of international society","Do not know","Do not have an impact","Below 50% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","4","3","4","3","5","4","3","4","5","5","4","3","5","5","5","5","None of the above","US-led peacekeeping mission","5","1981","female","Two-year college","なし"
2021-01-22 01:43:53,2021-01-22 02:11:21,100,1647,TRUE,2021-01-22 02:11:21,36.0473937988281,139.729614257812,"JA","Agree",19,82,30,82,83,19,64,67,"A lot of attention","Strongly Disapprove","Dove","Somewhat Disagree","Somewhat Disagree","Somewhat Agree","アメリカがアジアへの関与を減らすことで、
日本はロシア、中国に挟まれ呆然となる",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Do not have an impact","No, I do not think so","Neither","Neither","Neither","Yes, I think so","No, I do not think so","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","1","1","2","1","7","1","1","1","1","1","1","2","1","2","3","1","DF Troops deployment to state B in the Middle East","UN-led peacekeeping mission","2","1971","male","Graduated from a four-year college","新型コロナ後の世界情勢が心配であり楽しみ。
"
2021-01-22 02:08:41,2021-01-22 02:11:38,100,176,TRUE,2021-01-22 02:11:38,36.3892974853516,139.076995849609,"JA","Agree",12,41,7,54,45,24,46,8,"Some attention","Somewhat Disapprove","Dove",NA,NA,NA,NA,"Do not support","Do not have an impact","No, I do not think so","No, I do not think so","No, I do not think so","Yes, I think so","Yes, I think so","No, I do not think so","Among the top 6 to 15% of international society","Do not support","Do not have an impact","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","3","4","3","4","4","4","3","3","4","4","4","3","3","4","4","3","SDF continuing troop deployment","UN-led peacekeeping mission","5","1974","female","Graduated from a four-year college",NA
2021-01-22 02:07:58,2021-01-22 02:11:43,100,224,TRUE,2021-01-22 02:11:44,34.6257934570312,135.437805175781,"JA","Agree",10,31,0,31,51,60,33,19,"Some attention","Strongly Disapprove","Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of increasing status","Neither","Neither","Neither","Neither","Neither","Neither","Among the top 16 to 29% of international society","Do not know","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","DF Troops deployment to state B in the Middle East","UN-led peacekeeping mission","5","1961","male","Two-year college","特になし"
2021-01-22 02:02:16,2021-01-22 02:12:02,100,585,TRUE,2021-01-22 02:12:02,35.3589019775391,133.313110351562,"JA","Agree",90,100,90,100,90,81,100,85,"A lot of attention","Strongly Disapprove","Dove","Strongly Disagree","Strongly Disagree","Somewhat Agree","政治的には低くなり、文化的には変わらないか、高まると思う。",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Do not have an impact","No, I do not think so","Yes, I think so","Neither","Neither","Yes, I think so","Neither","Among the top 30 to 49% of international society","Do not know","1","1","5","1","3","1","1","1","7","7","7","7","7","7","6","7","DF Troops deployment to state B in the Middle East","Neither","5","1959","female","Two-year college","平和を構築することは困難な問題であるが、辛抱強く対話を続けて絶対に武力は行使しないでほしい。"
2021-01-22 02:08:03,2021-01-22 02:12:11,100,248,TRUE,2021-01-22 02:12:11,34.8363037109375,135.583892822266,"JA","Agree",0,10,17,10,30,30,41,0,"Some attention","Strongly Disapprove","Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Do not have an impact","Neither","Neither","Neither","Neither","Neither","Neither","Do not know","Support","Do not have an impact","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","4","2","5","5","5","3","3","3","3","4","4","3","4","4","4","4","None of the above","Neither","5","1967","female","Graduated from a four-year college",NA
2021-01-22 02:05:40,2021-01-22 02:12:16,100,396,TRUE,2021-01-22 02:12:17,33.0372009277344,130.444396972656,"JA","Agree",4,45,1,53,34,9,37,32,"Limited attention","Strongly Disapprove","Dove","Strongly Disagree","Do not know","Somewhat Agree","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Do not have an impact","No, I do not think so","No, I do not think so","No, I do not think so","Yes, I think so","Yes, I think so","No, I do not think so","Among the top 16 to 29% of international society","Do not support","Do not have an impact","Among the top 30 to 49% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","2","2","3","1","3","1","1","1","5","6","7","7","7","6","6","1","SDF Troops deployment to state B in the Middle East,SDF Troops deployment to state C in Asia","UN-led peacekeeping mission","2","1950","Do not want to answer","Graduated from a four-year college","特になし"
2021-01-22 02:08:16,2021-01-22 02:12:18,100,242,TRUE,2021-01-22 02:12:18,33.8787994384766,132.102203369141,"JA","Agree",1,64,1,60,69,31,68,33,"Some attention","Somewhat Disapprove","Hawk",NA,NA,NA,NA,"Support","Do not have an impact","Neither","Neither","No, I do not think so","Yes, I think so","Neither","No, I do not think so","Among the top 16 to 29% of international society","Do not know","Do not have an impact","Among the top 16 to 29% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","5","DF Troops deployment to state B in the Middle East","UN-led peacekeeping mission","5","1975","female","Two-year college","とくにない"
2021-01-22 02:01:29,2021-01-22 02:12:18,100,649,TRUE,2021-01-22 02:12:19,34.6849975585938,135.190490722656,"JA","Agree",72,70,50,90,91,57,56,51,"Some attention","Somewhat Disapprove","Hawk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of increasing status","Neither","Yes, I think so","No, I do not think so","Neither","Yes, I think so","Yes, I think so","Among the top 6 to 15% of international society","Support","Have an impact of decreasing status","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","6","5","5","5","7","4","4","1","4","4","5","4","5","3","4","6","SDF Troops deployment to state B in the Middle East,SDF early withdrawal","UN-led peacekeeping mission","5","1980","male","Graduated from a four-year college","こういう政治経済を対象とした調査は答える側も考えさせられることもあり、とてもよいものとおもいます。
"
2021-01-22 01:47:09,2021-01-22 02:12:24,100,1514,TRUE,2021-01-22 02:12:24,35.9109039306641,139.775512695312,"JA","Agree",0,40,60,70,70,0,40,0,"A lot of attention","Strongly Disapprove","Dove","Strongly Disagree","Somewhat Disagree","Somewhat Agree","わからない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of decreasing status","No, I do not think so","No, I do not think so","No, I do not think so","Yes, I think so","Yes, I think so","No, I do not think so","Among the top 30 to 49% of international society","There must not have been a resolution","1","1","1","1","7","1","1","7","7","7","7","4","7","7","7","7","SDF Troops deployment to state B in the Middle East,SDF early withdrawal","UN-led peacekeeping mission","5","1976","female","Two-year college","ありません"
2021-01-22 01:59:06,2021-01-22 02:12:28,100,802,TRUE,2021-01-22 02:12:28,33.6813049316406,130.556396484375,"JA","Agree",10,50,25,50,50,20,50,50,"No attention","Somewhat Disapprove","Do not know","Somewhat Disagree","Do not know","Somewhat Agree","わからない","Do not know","Do not have an impact","Yes, I think so","Neither","Neither","Yes, I think so","Neither","Yes, I think so","Do not know","Do not know","Do not have an impact","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","5","2","5","1","4","4","1","4","4","4","7","4","3","4","2","4","SDF Troops deployment to state B in the Middle East,SDF continuing troop deployment","UN-led peacekeeping mission","5","1985","female","Two-year college",NA
2021-01-22 02:10:18,2021-01-22 02:12:33,100,135,TRUE,2021-01-22 02:12:33,35.6654968261719,139.670501708984,"JA","Agree",14,87,14,70,100,74,66,69,"Do not know","Do not know","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Do not have an impact","Neither","Neither","Neither","Neither","Neither","Neither","Among the top 16 to 29% of international society","Do not know","Do not have an impact","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","4","4","5","5","3","4","3","4","4","4","4","3","4","5","3","4","SDF Troops deployment to state C in Asia","UN-led peacekeeping mission","4","1968","female","Two-year college","特になし"
2021-01-22 02:06:07,2021-01-22 02:12:35,100,387,TRUE,2021-01-22 02:12:35,35.7348937988281,139.690307617188,"JA","Agree",30,70,10,65,60,10,60,50,"A lot of attention","Strongly Disapprove","Dove","Strongly Disagree","Somewhat Disagree","Somewhat Agree","これからの政治家次第で高くも低くもなる",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Have an impact of decreasing status","Neither","No, I do not think so","No, I do not think so","Neither","Yes, I think so","No, I do not think so","Do not know","Do not support","Have an impact of decreasing status","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","5","2","3","2","5","2","5","5","4","4","6","5","5","5","3","5","None of the above","Neither","4","1956","male","Graduated from a four-year college","国のステータツは力や経済力だけで測るものではない"
2021-01-22 02:09:12,2021-01-22 02:12:38,100,205,TRUE,2021-01-22 02:12:38,35.6900024414062,139.690002441406,"JA","Agree",0,100,83,100,100,18,15,7,"A lot of attention","Strongly Approve","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of increasing status","Yes, I think so","Yes, I think so","Neither","Yes, I think so","Yes, I think so","Yes, I think so","Among the top 5% of international society","There must have been a resolution","6","5","3","3","3","4","2","6","6","7","7","5","6","6","6","6","SDF continuing troop deployment","UN-led peacekeeping mission","9","1963","female","Graduated from a four-year college","なし"
2021-01-22 02:03:46,2021-01-22 02:12:39,100,532,TRUE,2021-01-22 02:12:39,35.6900024414062,139.690002441406,"JA","Agree",0,40,0,39,40,40,23,27,"Limited attention","Somewhat Disapprove","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Do not have an impact","Neither","Neither","Yes, I think so","Neither","Neither","Neither","Among the top 16 to 29% of international society","Do not know","Do not have an impact","Among the top 16 to 29% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","2","2","2","2","5","2","4","4","7","7","7","7","7","7","7","5","None of the above","Neither","5","1977","female","Graduated from a four-year college",NA
2021-01-22 02:03:02,2021-01-22 02:12:46,100,583,TRUE,2021-01-22 02:12:47,35.5903015136719,139.707000732422,"JA","Agree",40,80,30,81,60,40,90,90,"A lot of attention","Somewhat Disapprove","Dove","Strongly Disagree","Somewhat Disagree","Somewhat Agree","環境問題の変化についていくことができず、国際的な地位は低下する。",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Do not have an impact","No, I do not think so","No, I do not think so","Yes, I think so","No, I do not think so","Yes, I think so","Neither","Among the top 30 to 49% of international society","There must not have been a resolution","2","2","4","5","6","2","2","5","5","5","6","6","6","4","5","6","DF Troops deployment to state B in the Middle East","US-led peacekeeping mission","7","1955","male","Graduated from a four-year college","電気自動車の普及が予想以上のスピードで進んでいるが、日本に取るべき進路、メーカーの選択肢などについてどのように考えている人がいるのかわかる調査があればよい。"
2021-01-22 02:07:07,2021-01-22 02:12:48,100,340,TRUE,2021-01-22 02:12:48,32.7967987060547,130.768707275391,"JA","Agree",3,53,22,41,91,55,100,5,"Some attention","Somewhat Approve","Do not know","Somewhat Agree","Somewhat Agree","Somewhat Agree","かわらない",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Have an impact of increasing status","Yes, I think so","Yes, I think so","Yes, I think so","Neither","Neither","Yes, I think so","Among the top 16 to 29% of international society","Support","Have an impact of increasing status","Among the top 16 to 29% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","None of the above","Neither","1","1980","male","Two-year college","長い"
2021-01-22 01:41:00,2021-01-22 02:12:52,100,1912,TRUE,2021-01-22 02:12:52,35.6900024414062,139.690002441406,"JA","Agree",35,71,30,77,77,50,61,58,"Some attention","Strongly Disapprove","Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Have an impact of increasing status","Yes, I think so","Yes, I think so","Yes, I think so","Neither","Yes, I think so","No, I do not think so","Among the top 6 to 15% of international society","Support","Have an impact of decreasing status","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","5","4","2","3","1","4","1","1","5","6","6","6","7","6","4","4","SDF Troops deployment to state B in the Middle East,SDF early withdrawal","Neither","3","1967","female","Graduated from a four-year college","どんな立場でもニュースや他のソースに学び、社会に対して目を開き、自分の考えを育てるべき。"
2021-01-22 02:07:58,2021-01-22 02:12:53,100,294,TRUE,2021-01-22 02:12:53,35.6468048095703,139.654602050781,"JA","Agree",0,29,0,30,73,0,9,0,"Some attention","Somewhat Approve","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not support","Have an impact of increasing status","Yes, I think so","Yes, I think so","No, I do not think so","Yes, I think so","Yes, I think so","No, I do not think so","Among the top 16 to 29% of international society","Do not support","Have an impact of increasing status","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must not have been a resolution","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","6","DF Troops deployment to state B in the Middle East","US-led peacekeeping mission","5","1961","male","Graduated from a four-year college",NA
2021-01-22 02:10:26,2021-01-22 02:12:54,100,148,TRUE,2021-01-22 02:12:55,34.3995056152344,132.452087402344,"JA","Agree",53,49,37,87,60,49,89,58,"Some attention","Somewhat Approve","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Have an impact of increasing status","Yes, I think so","Neither","Yes, I think so","Yes, I think so","Neither","Neither","Among the top 16 to 29% of international society","Support","Have an impact of increasing status","Among the top 6 to 15% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","4","4","3","4","2","3","4","4","4","4","4","5","4","4","4","4","None of the above","Neither","4","1962","female","Graduated from a four-year college",NA
2021-01-22 02:08:02,2021-01-22 02:12:57,100,295,TRUE,2021-01-22 02:12:58,35.7115936279297,139.800201416016,"JA","Agree",36,56,25,52,49,32,56,29,"Limited attention","Somewhat Disapprove","Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","Have an impact of increasing status","Yes, I think so","Neither","Neither","Neither","No, I do not think so","No, I do not think so","Among the top 16 to 29% of international society","Support","Have an impact of increasing status","Among the top 16 to 29% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There must have been a resolution","2","3","4","4","5","2","1","1","4","5","4","5","6","5","5","5","None of the above","Neither","5","1973","male","Graduated from a four-year college","特になし"
2021-01-22 02:05:57,2021-01-22 02:13:21,100,444,TRUE,2021-01-22 02:13:21,35.6985015869141,139.498504638672,"JA","Agree",22,84,57,74,77,8,49,48,"Some attention","Somewhat Disapprove","Dove","Somewhat Agree","Somewhat Disagree","Somewhat Agree","わからない
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Support","Do not have an impact","No, I do not think so","Neither","Yes, I think so","Yes, I think so","Yes, I think so","No, I do not think so","Among the top 16 to 29% of international society",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Do not know","1","2","4","1","4","5","1","3","5","5","6","5","5","5","4","6","DF Troops deployment to state B in the Middle East","Neither","7","1981","female","Two-year college","ありまけん
"
